conversation_ID,floor_transfer_offset,conversation_time,t1_speaker,t2_speaker,t1_seq_initiating,t1_seq_responding,t1_seq_backchannel,t2_seq_initiating,t2_seq_responding,t2_seq_backchannel,t1_proc_clauses,t2_proc_clauses,t1_proc_frequency,t2_proc_frequency,t1_proc_concreteness,t2_proc_concreteness,t1_nonv_speaker_gaze,t1_nonv_listener_gaze,t1_nonv_pitch,t1_oth_sex,t2_oth_sex,t1_proc_speechrate,t2_proc_speechrate,t1_proc_duration,t2_proc_duration
DVA1A,0.6030000000000086,370.497,1,2,no,no,no,no,no,yes,1,1,451,2702,2.47,1.53,g,g,low,F,F,0.9073782085106902,0.9992518595741013,0.7200000000000273,0.15999999999996817
DVA1A,0.13299999999998136,371.26,2,1,no,no,yes,no,no,no,1,2,2702,656.7142857142857,1.53,1.7883333333333333,g,g,mid,F,F,0.9992518595741013,1.0535611914788545,0.15999999999996817,1.6040000000000418
DVA1A,0.4149999999999636,372.997,1,2,no,no,no,no,no,no,2,1,656.7142857142857,2.5,1.7883333333333333,NA,g,g,mid,F,F,1.0535611914788545,1.2461524020864954,1.6040000000000418,1.2200000000000273
DVA1A,0.6510000000000105,374.632,2,1,no,no,no,no,no,no,1,1,2.5,380,NA,1.932857142857143,x-g,g,mid,F,F,1.2461524020864954,0.82332105029136,1.2200000000000273,1.3599999999999568
DVA1A,-0.39999999999997726,376.243,1,2,no,no,no,no,no,no,1,1,380,950.2,1.932857142857143,1.5650000000000002,g,g,mid,F,F,0.82332105029136,1.0333609439463216,1.3599999999999568,0.7900000000000205
DVA1A,-0.2259999999999991,376.807,2,1,no,no,no,no,no,no,1,1,950.2,257.8333333333333,1.5650000000000002,1.55,g,g-x,mid,F,F,1.0333609439463216,0.970913606072877,0.7900000000000205,1.6599999999999682
DVA1A,0.20900000000000318,378.467,1,2,no,no,no,no,no,no,1,1,257.8333333333333,1,1.55,NA,g,g,mid,F,F,0.970913606072877,1.9086750821760416,1.6599999999999682,0.3199999999999932
DVA1A,0.6360000000000241,378.996,2,1,no,no,no,no,no,no,1,4,1,508.2926829268293,NA,2.269032258064516,g,g,high,F,F,1.9086750821760416,1.4476621140961345,0.3199999999999932,16.784999999999968
DVA1A,-0.44399999999996,395.973,1,2,no,no,no,no,no,yes,4,1,508.2926829268293,2702,2.269032258064516,1.53,g,g,low,F,F,1.4476621140961345,1.2008800926286929,16.784999999999968,0.6599999999999682
DVA1A,0.7730000000000246,396.633,2,1,no,no,yes,no,no,no,1,1,2702,362.375,1.53,2.265,g,g,mid,F,F,1.2008800926286929,1.2258814289417326,0.6599999999999682,2.980000000000018
DVA1A,0.20900000000000318,400.386,1,2,no,no,no,no,no,yes,1,1,362.375,96,2.265,NA,g,g,high,F,F,1.2258814289417326,1.8406335676729604,2.980000000000018,0.8299999999999841
DVA1A,0.1209999999999809,401.425,2,1,no,no,yes,no,no,no,1,1,96,876.6,NA,1.2,g-x,g,high,F,F,1.8406335676729604,1.364771784433327,0.8299999999999841,1.25
DVA1A,0.25799999999998136,402.796,1,2,no,no,no,no,no,yes,1,2,876.6,500.6666666666667,1.2,1.2999999999999998,g,g,low,F,F,1.364771784433327,1.065900513990033,1.25,1.1660000000000537
DVA1A,0.21399999999999864,404.22,2,1,no,no,no,no,no,no,2,1,500.6666666666667,426.4,1.2999999999999998,1.6975,g,x,mid,F,F,1.065900513990033,1.1243053026542706,1.1660000000000537,1.6199999999999477
DVA1A,0.34300000000001774,406.054,1,2,no,no,no,no,no,yes,1,3,426.4,513.1111111111111,1.6975,1.8371428571428574,g,g,mid,F,F,1.1243053026542706,0.8938958926097935,1.6199999999999477,4.343999999999994
DVA1A,0.7660000000000196,410.741,2,1,no,no,yes,no,yes,no,3,NA,513.1111111111111,NA,1.8371428571428574,NA,g,g,mid,F,F,0.8938958926097935,1.1129451929181624,4.343999999999994,1.6299999999999955
DVA1A,-0.16300000000001091,412.974,1,2,no,yes,no,no,no,no,NA,1,NA,824.25,NA,1.63,g,g-x,mid,F,F,1.1129451929181624,2.080802409589173,1.6299999999999955,1.1899999999999977
DVA1A,0.23099999999999454,414.164,2,1,no,no,no,no,no,no,1,1,824.25,303.625,1.63,2.38,g,g,high,F,F,2.080802409589173,1.1299620448330354,1.1899999999999977,2.1299999999999955
DVA1A,-0.46399999999999864,416.061,1,2,no,no,no,no,no,yes,1,1,303.625,2702,2.38,1.53,g,g,mid,F,F,1.1299620448330354,1.3143686394827871,2.1299999999999955,1.0200000000000387
DVA1A,-0.4940000000000282,416.587,2,1,no,no,yes,no,no,no,1,1,2702,31.666666666666668,1.53,1.53,g,g,high,F,F,1.3143686394827871,1.4428687069531454,1.0200000000000387,0.8400000000000318
DVA1A,0.22199999999998,417.427,1,2,no,no,no,no,no,yes,1,1,31.666666666666668,2702,1.53,1.53,g,g,mid,F,F,1.4428687069531454,1.122226678640284,0.8400000000000318,0.17000000000001592
DVA1A,0.6479999999999677,417.819,2,1,no,no,yes,no,no,no,1,5,2702,459.4782608695652,1.53,1.586,g,g,mid,F,F,1.122226678640284,1.0294338646275667,0.17000000000001592,8.466000000000008
DVA1A,0.257000000000005,426.933,1,2,no,no,no,no,no,yes,5,1,459.4782608695652,2702,1.586,1.53,g,g,mid,F,F,1.0294338646275667,1.893244949772239,8.466000000000008,0.25
DVA1A,0.06499999999999773,427.44,2,1,no,no,yes,no,no,no,1,1,2702,458.77777777777777,1.53,1.7120000000000002,g,g,low,F,F,1.893244949772239,1.8530109453077253,0.25,2.494000000000028
DVA1A,0.04800000000000182,429.999,1,2,no,no,no,no,no,yes,1,1,458.77777777777777,71.5,1.7120000000000002,1.33,g,g,mid,F,F,1.8530109453077253,1.1098496374697515,2.494000000000028,0.5799999999999841
DVA1A,-0.38400000000001455,430.243,2,1,no,no,yes,no,no,no,1,NA,71.5,NA,1.33,NA,g,g,high,F,F,1.1098496374697515,1.3265046272607008,0.5799999999999841,1.4700000000000273
DVA1A,-0.11299999999999955,431.6,1,2,no,no,no,no,no,yes,NA,1,NA,96,NA,NA,g-x,x,mid,F,F,1.3265046272607008,2.034623308589684,1.4700000000000273,0.44999999999998863
DVA1A,1.0469999999999686,432.05,2,1,no,no,yes,no,no,no,1,5,96,541.9047619047619,NA,2.0605555555555557,x-g,x,low,F,F,2.034623308589684,1.1907529271328408,0.44999999999998863,12.813000000000045
DVA1A,0.7589999999999577,445.91,1,2,no,no,no,no,no,yes,5,1,541.9047619047619,268.5,2.0605555555555557,1.9000000000000001,g,g,mid,F,F,1.1907529271328408,1.4259321113198702,12.813000000000045,0.6400000000000432
DVA1A,-0.02400000000000091,447.285,2,1,no,no,yes,no,no,no,1,5,268.5,353.3658536585366,1.9000000000000001,1.8853124999999997,g,x,low,F,F,1.4259321113198702,1.0190951973180873,0.6400000000000432,11.670999999999992
DVA1A,-0.32600000000002183,458.63,1,2,no,no,no,no,no,yes,5,1,353.3658536585366,2702,1.8853124999999997,1.53,g,g,mid,F,F,1.0190951973180873,1.0823186455585878,11.670999999999992,0.39999999999997726
DVA1A,1.3240000000000123,459.03,2,1,no,no,yes,no,no,no,1,3,2702,482.45,1.53,2.2615384615384615,g,g,mid,F,F,1.0823186455585878,1.2791741095557343,0.39999999999997726,7.004000000000019
DVA1A,-0.375,466.983,1,2,no,no,no,no,no,yes,3,2,482.45,2050.5,2.2615384615384615,1.53,g,g,mid,F,F,1.2791741095557343,1.4880429242286164,7.004000000000019,1.2549999999999955
DVA1A,-0.4830000000000041,467.755,2,1,no,no,yes,no,no,no,2,2,2050.5,371.8636363636364,1.53,2.1241176470588234,g,g-x,mid,F,F,1.4880429242286164,0.9577177937772421,1.2549999999999955,5.117000000000019
DVA1A,0.98599999999999,472.872,1,2,no,no,no,no,no,yes,2,8,371.8636363636364,477.66037735849056,2.1241176470588234,1.6402500000000004,g,g,mid,F,F,0.9577177937772421,0.944591492225628,5.117000000000019,11.57099999999997
DVA1A,-0.4949999999999477,484.934,2,1,no,no,no,no,no,no,8,1,477.66037735849056,277.42857142857144,1.6402500000000004,2.277142857142857,g,g,mid,F,F,0.944591492225628,0.9673240648149367,11.57099999999997,1.3899999999999864
DVA1A,0.7679999999999723,486.324,1,2,no,no,no,no,no,no,1,1,277.42857142857144,237.75,2.277142857142857,1.85,g,g,mid,F,F,0.9673240648149367,0.837632184708374,1.3899999999999864,1.7200000000000273
DVA1A,-1.5840000000000032,487.228,2,1,no,no,no,no,no,yes,1,NA,237.75,NA,1.85,NA,x,g,mid,F,F,0.837632184708374,26.356378442473936,1.7200000000000273,2.3700000000000045
DVA1A,-0.7259999999999991,488.872,1,2,no,no,yes,no,no,no,NA,10,NA,364.7864077669903,NA,1.9637179487179492,g,x-g,mid,F,F,26.356378442473936,0.975950900068263,2.3700000000000045,25.94300000000004
DVA1A,-1.053000000000111,513.762,2,1,no,no,no,no,no,no,10,1,364.7864077669903,618.2857142857143,1.9637179487179492,1.654,g,g,high,F,F,0.975950900068263,0.9772954517950313,25.94300000000004,2.050000000000068
DVA1A,-0.25900000000001455,515.553,1,2,no,no,no,no,no,yes,1,8,618.2857142857143,641.56,1.654,1.8286206896551727,g,g,mid,F,F,0.9772954517950313,0.8843199212833363,2.050000000000068,17.20500000000004
DVA1A,-0.38400000000001455,532.374,2,1,no,no,no,no,no,no,8,2,641.56,499.15384615384613,1.8286206896551727,2.0100000000000002,g,x,mid,F,F,0.8843199212833363,1.168558258643872,17.20500000000004,4.182000000000016
DVA1A,-0.2480000000000473,536.308,1,2,no,no,no,no,no,yes,2,1,499.15384615384613,2702,2.0100000000000002,1.53,g,g,low,F,F,1.168558258643872,2.69847010640276,4.182000000000016,0.5
DVA1A,-0.12800000000004275,536.68,2,1,no,no,yes,no,no,no,1,5,2702,317.88235294117646,1.53,1.8448000000000002,g,g,high,F,F,2.69847010640276,1.066875541183501,0.5,10.831999999999994
DVA1A,0.11200000000008004,547.512,1,2,no,no,no,no,no,yes,5,1,317.88235294117646,2702,1.8448000000000002,1.53,g,x-g,high,F,F,1.066875541183501,1.0880197931417182,10.831999999999994,0.17999999999994998
DVA1A,-0.13900000000001,547.665,2,1,no,no,yes,no,no,no,1,3,2702,494.0571428571429,1.53,1.9122580645161285,g,g,high,F,F,1.0880197931417182,1.0190553856967564,0.17999999999994998,8.86099999999999
DVA1A,-0.27899999999999636,556.247,1,2,no,no,no,no,no,yes,3,1,494.0571428571429,1597,1.9122580645161285,1.3,g,g-x,high,F,F,1.0190553856967564,1.414945023424786,8.86099999999999,0.40000000000009095
DVA1A,0.3829999999999245,556.647,2,1,no,no,yes,no,no,no,1,1,1597,596.4,1.3,1.4,x,g,low,F,F,1.414945023424786,1.1999680078602928,0.40000000000009095,0.22000000000002728
DVA1A,-0.18700000000001182,557.063,1,2,no,no,no,no,no,yes,1,3,596.4,847.8888888888889,1.4,1.45,g,x,mid,F,F,1.1999680078602928,0.7905873243832312,0.22000000000002728,1.9320000000000164
DVA1A,0.6829999999999927,558.995,2,1,no,no,yes,no,no,no,3,4,847.8888888888889,386.45714285714286,1.45,1.93,g,x,mid,F,F,0.7905873243832312,1.0992154581258224,1.9320000000000164,10.969000000000051
DVA1A,0.13899999999989632,570.647,1,2,no,no,no,no,no,yes,4,1,386.45714285714286,2702,1.93,1.53,g,g,low,F,F,1.0992154581258224,1.9262266213904171,10.969000000000051,0.21000000000003638
DVA1A,-0.07200000000000273,570.924,2,1,no,no,yes,no,no,no,1,5,2702,437.8888888888889,1.53,1.9029629629629627,g,g-x,high,F,F,1.9262266213904171,1.147983518334458,0.21000000000003638,12.675000000000068
DVA1A,0.34999999999990905,583.599,1,2,no,no,no,no,no,no,5,NA,437.8888888888889,NA,1.9029629629629627,NA,g,g,low,F,F,1.147983518334458,0.9796536112959363,12.675000000000068,1.9800000000000182
DVA1A,-0.738999999999919,585.19,2,1,no,no,no,no,no,no,NA,1,NA,307.5,NA,2.213,x,g,high,F,F,0.9796536112959363,1.018718845090505,1.9800000000000182,2.519999999999982
DVA1A,0.006999999999948159,587.71,1,2,no,no,no,no,no,yes,1,1,307.5,534,2.213,2.12,x,g,low,F,F,1.018718845090505,2.153280438014124,2.519999999999982,1.5600000000000591
DVA1A,-0.33600000000001273,588.941,2,1,no,no,yes,no,no,no,1,1,534,703.6111111111111,2.12,1.5946666666666667,g,x,mid,F,F,2.153280438014124,1.9296627737834244,1.5600000000000591,3.6329999999999245
DVA1A,-0.11799999999993815,592.456,1,2,no,no,no,no,no,yes,1,NA,703.6111111111111,NA,1.5946666666666667,NA,g,g,low,F,F,1.9296627737834244,1.0998304929346496,3.6329999999999245,0.5799999999999272
DVA1A,-0.39999999999997726,592.636,2,1,no,no,yes,no,no,no,NA,1,NA,1303,NA,NA,g,g,mid,F,F,1.0998304929346496,1.3496571162266202,0.5799999999999272,3.05600000000004
DVA1A,-0.18600000000003547,595.506,1,2,yes,no,no,no,yes,no,1,1,1303,359.8333333333333,NA,1.934,g,g,high,F,F,1.3496571162266202,1.0342695686841876,3.05600000000004,1.3700000000000045
DVA1A,-0.4089999999999918,596.467,2,1,no,yes,no,no,no,no,1,1,359.8333333333333,840,1.934,1.8825,g,g,mid,F,F,1.0342695686841876,1.0777393675415181,1.3700000000000045,1.169999999999959
DVA1A,0.07700000000011187,597.637,1,2,no,no,no,no,no,no,1,9,840,415.6701030927835,1.8825,1.9232222222222213,g,g,high,F,F,1.0777393675415181,0.7916505798153419,1.169999999999959,18.90199999999993
DVA1A,-1.17999999999995,615.436,2,1,no,no,no,no,no,no,9,1,415.6701030927835,451.0769230769231,1.9232222222222213,1.6775,g,g,mid,F,F,0.7916505798153419,0.8775989942077657,18.90199999999993,2.769999999999982
DVA1A,0.038000000000010914,618.206,1,2,no,no,no,no,no,no,1,2,451.0769230769231,504.8181818181818,1.6775,1.6900000000000002,g,g,low,F,F,0.8775989942077657,0.9606732894825506,2.769999999999982,4.6749999999999545
DVA1A,0.23699999999996635,622.919,2,1,no,no,no,no,no,no,2,1,504.8181818181818,358.57142857142856,1.6900000000000002,2.628,g,g,high,F,F,0.9606732894825506,1.1723816049954132,4.6749999999999545,1.57000000000005
DVA1A,0.19899999999995543,624.726,1,2,no,no,no,no,no,yes,1,1,358.57142857142856,2702,2.628,1.53,g,g,low,F,F,1.1723816049954132,0.8800465247108338,1.57000000000005,0.32000000000005
DVA1A,-0.18299999999999272,625.062,2,1,no,no,yes,no,no,no,1,2,2702,474.6,1.53,1.798888888888889,g,g,mid,F,F,0.8800465247108338,0.8675433734494333,0.32000000000005,1.4940000000000282
DVA1A,0.13400000000001455,626.556,1,2,no,no,no,no,no,no,2,1,474.6,659.5714285714286,1.798888888888889,1.7175,x,g,mid,F,F,0.8675433734494333,1.1502180434551,1.4940000000000282,1.17999999999995
DVA1A,-1.1299999999999955,626.74,2,1,no,no,no,no,no,no,1,1,659.5714285714286,562.7777777777778,1.7175,2.4400000000000004,g,x,high,F,F,1.1502180434551,1.2606152500748267,1.17999999999995,2.2100000000000364
DVA1A,-0.3079999999999927,628.642,1,2,no,no,no,no,no,yes,1,1,562.7777777777778,160,2.4400000000000004,2.83,g,g,mid,F,F,1.2606152500748267,1.632231378865612,2.2100000000000364,0.5299999999999727
DVA1A,0.4009999999999536,629.172,2,1,no,no,yes,no,no,no,1,1,160,513.3125,2.83,2.127857142857143,g,g,mid,F,F,1.632231378865612,0.9856896399581225,0.5299999999999727,3.2110000000000127
DVA1A,0.06700000000000728,632.784,1,2,no,no,no,no,no,yes,1,1,513.3125,2702,2.127857142857143,1.53,g,g,mid,F,F,0.9856896399581225,0.7494388946805128,3.2110000000000127,0.14999999999997726
DVA1A,0.053999999999973625,633.001,2,1,no,no,yes,no,no,no,1,4,2702,589.5,1.53,1.8466666666666667,g,g,mid,F,F,0.7494388946805128,1.038888445373935,0.14999999999997726,5.930000000000064
DVA1A,0.13400000000001455,638.985,1,2,no,no,no,no,no,yes,4,1,589.5,2702,1.8466666666666667,1.53,g,g,low,F,F,1.038888445373935,1.7157090826368466,5.930000000000064,0.2099999999999227
DVA1A,0.3930000000000291,639.329,2,1,no,no,yes,no,no,no,1,1,2702,333,1.53,1.49125,g,g,low,F,F,1.7157090826368466,0.8489075456990962,0.2099999999999227,2.060000000000059
DVA1A,-0.08699999999998909,641.695,1,2,no,no,no,no,no,yes,1,1,333,444,1.49125,2.47,g,g,mid,F,F,0.8489075456990962,1.7586137797637618,2.060000000000059,0.7699999999999818
DVA1A,-0.08100000000001728,642.384,2,1,no,no,yes,no,no,no,1,5,444,489.13793103448273,2.47,2.0209523809523806,g,g,mid,F,F,1.7586137797637618,1.231875002332793,0.7699999999999818,9.843999999999937
DVA1A,0.08300000000008367,652.228,1,2,no,no,no,no,no,yes,5,1,489.13793103448273,2702,2.0209523809523806,1.53,g-x,g,mid,F,F,1.231875002332793,1.8881564091293024,9.843999999999937,0.31999999999993634
DVA1A,-0.31399999999996453,652.317,2,1,no,no,yes,no,no,no,1,3,2702,477.3333333333333,1.53,2.217857142857143,g,x-g,mid,F,F,1.8881564091293024,0.9762826791816193,0.31999999999993634,7.640999999999963
DVA1A,0.12200000000007094,659.958,1,2,no,no,no,no,no,no,3,1,477.3333333333333,917.6666666666666,2.217857142857143,1.53,g,g-x,high,F,F,0.9762826791816193,1.7113915384593492,7.640999999999963,1.25
DVA1A,0.8940000000000055,661.33,2,1,no,no,no,no,no,no,1,5,917.6666666666666,425.35714285714283,1.53,2.2,x,g,low,F,F,1.7113915384593492,0.9648270727368689,1.25,6.654999999999973
DVA1A,0.1209999999999809,668.879,1,2,no,no,no,no,no,no,5,5,425.35714285714283,681.8571428571429,2.2,2.003846153846154,g,g-x,high,F,F,0.9648270727368689,1.2140818895713077,6.654999999999973,3.9160000000000537
DVA1A,-0.5350000000000819,672.381,2,1,no,no,no,no,no,no,5,1,681.8571428571429,417.42857142857144,2.003846153846154,1.4657142857142855,g,g,high,F,F,1.2140818895713077,1.0480779538809681,3.9160000000000537,1.2300000000000182
DVA1A,0.014000000000010004,673.611,1,2,no,no,no,no,no,yes,1,14,417.42857142857144,558.7830188679245,1.4657142857142855,1.848235294117647,g,g,mid,F,F,1.0480779538809681,1.0038913661480957,1.2300000000000182,27.46199999999999
DVA1A,0.5320000000000391,701.087,2,1,no,yes,no,no,no,no,14,1,558.7830188679245,592.0384615384615,1.848235294117647,1.9738095238095237,g,g,mid,F,F,1.0038913661480957,1.1665398313660689,27.46199999999999,7.182999999999993
DVA1A,0.009000000000014552,708.802,1,2,no,no,no,no,no,yes,1,NA,592.0384615384615,NA,1.9738095238095237,NA,g,g,low,F,F,1.1665398313660689,1.010654154740016,7.182999999999993,0.18999999999994088
DVA1A,0.6940000000000737,709.001,2,1,no,no,yes,no,no,no,NA,1,NA,424.57142857142856,NA,1.8233333333333335,g,g,mid,F,F,1.010654154740016,1.0577099940400465,0.18999999999994088,1.599999999999909
DVA1A,-0.49500000000000455,710.8,1,2,no,no,no,no,no,no,1,3,424.57142857142856,496.93333333333334,1.8233333333333335,1.6691999999999998,g,x,low,F,F,1.0577099940400465,0.9472201221634415,1.599999999999909,6.403999999999996
DVA1A,-0.4759999999999991,716.728,2,1,no,no,no,no,no,no,3,4,496.93333333333334,538.6451612903226,1.6691999999999998,1.9214814814814813,g,g,mid,F,F,0.9472201221634415,1.0111024184797304,6.403999999999996,10.847000000000094
DVA1A,0.19499999999993634,727.575,1,2,no,no,no,yes,no,no,4,1,538.6451612903226,692.5,1.9214814814814813,1.2825000000000002,g,g,mid,F,F,1.0111024184797304,1.0852731222572727,10.847000000000094,0.6800000000000637
DVA1A,0.5449999999999591,728.45,2,1,yes,no,no,no,yes,no,1,1,692.5,1,1.2825000000000002,NA,g,g,mid,F,F,1.0852731222572727,0.9561202969047535,0.6800000000000637,0.4700000000000273
DVA1A,0.4639999999999418,729.465,1,2,no,yes,no,no,no,yes,1,1,1,96,NA,NA,g,g,mid,F,F,0.9561202969047535,1.618768511643688,0.4700000000000273,0.8569999999999709
DVA1A,0.3570000000000846,730.786,2,1,no,no,yes,no,no,no,1,1,96,2.5,NA,4.5875,x-g,g,mid,F,F,1.618768511643688,2.1593638017250973,0.8569999999999709,2.490000000000009
DVA1A,0.7869999999999209,733.633,1,2,no,no,no,no,no,yes,1,1,2.5,2702,4.5875,1.53,g,g,low,F,F,2.1593638017250973,0.7494388946809236,2.490000000000009,0.42000000000007276
DVA1A,0.08899999999994179,734.84,2,1,no,no,yes,no,no,no,1,4,2702,418.25,1.53,2.282222222222222,g,x,mid,F,F,0.7494388946809236,1.2639015305262349,0.42000000000007276,4.553999999999974
DVA1A,0.1450000000000955,739.483,1,2,no,no,no,no,no,yes,4,1,418.25,2702,2.282222222222222,1.53,g,g,mid,F,F,1.2639015305262349,1.2820464960852047,4.553999999999974,0.2299999999999045
DVA1A,-0.1209999999999809,739.737,2,1,no,no,yes,no,no,no,1,3,2702,327.4166666666667,1.53,2.076666666666666,g,g,mid,F,F,1.2820464960852047,1.0733363982850976,0.2299999999999045,4.412000000000035
DVA1A,0.17899999999997362,744.149,1,2,no,no,no,no,no,yes,3,1,327.4166666666667,2702,2.076666666666666,1.53,g,g,low,F,F,1.0733363982850976,1.232573988659249,4.412000000000035,0.20000000000004547
DVA1A,0.27099999999995816,744.528,2,1,no,no,yes,no,no,no,1,8,2702,457.46031746031747,1.53,2.1034545454545457,g,g,low,F,F,1.232573988659249,1.227906939213577,0.20000000000004547,19.200000000000045
DVA1A,-1.4139999999999873,762.585,1,2,no,no,no,no,no,yes,8,20,457.46031746031747,602.6307692307693,2.1034545454545457,1.804878048780488,g,g-x,mid,F,F,1.227906939213577,0.9018889374594173,19.200000000000045,43.87399999999991
DVA1A,-0.31399999999996453,806.145,2,1,no,no,no,no,no,no,20,NA,602.6307692307693,NA,1.804878048780488,NA,g,g,mid,F,F,0.9018889374594173,0.659726980090938,43.87399999999991,0.37000000000000455
DVA1A,0.03200000000003911,806.515,1,2,no,no,no,no,no,no,NA,4,NA,563.2727272727273,NA,1.7734999999999999,g,g,mid,F,F,0.659726980090938,0.9332805509541222,0.37000000000000455,10.447000000000003
DVA1A,-0.0009999999999763531,816.993,2,1,no,no,no,no,no,yes,4,1,563.2727272727273,2702,1.7734999999999999,1.53,g,g,high,F,F,0.9332805509541222,1.304851086417539,10.447000000000003,0.14999999999997726
DVA1A,-0.09000000000003183,817.053,1,2,no,no,yes,no,no,no,1,8,2702,622.6,1.53,1.8792727272727274,g,g,high,F,F,1.304851086417539,0.8784213838096486,0.14999999999997726,14.928999999999974
DVA1A,1.5489999999999782,831.982,2,1,no,no,no,no,no,yes,8,NA,622.6,NA,1.8792727272727274,NA,g-x,g,mid,F,F,0.8784213838096486,10.498806350529573,14.928999999999974,0.9300000000000637
DVA1A,-0.9049999999999727,833.556,1,2,no,no,yes,no,no,no,NA,5,NA,458.1304347826087,NA,1.9545454545454546,g,x-g,low,F,F,10.498806350529573,0.8940189935605851,0.9300000000000637,8.517999999999915
DVA1A,-0.1329999999999245,841.941,2,1,no,no,no,no,no,yes,5,3,458.1304347826087,789.8333333333334,1.9545454545454546,1.756,g,g,low,F,F,0.8940189935605851,1.1729320473354703,8.517999999999915,5.254000000000019
DVA1A,0.4149999999999636,847.195,1,2,no,no,no,no,no,no,3,NA,789.8333333333334,NA,1.756,NA,g,g,mid,F,F,1.1729320473354703,1.4201570312464908,5.254000000000019,0.05999999999994543
DVA1A,0.28899999999998727,847.67,2,1,no,no,no,no,no,no,NA,5,NA,332.2692307692308,NA,2.159047619047619,g,x,mid,F,F,1.4201570312464908,1.1347095804107177,0.05999999999994543,10.655000000000086
DVA1A,0.2319999999999709,858.614,1,2,no,no,no,yes,no,no,5,NA,332.2692307692308,NA,2.159047619047619,NA,x-g,g,high,F,F,1.1347095804107177,0.8556553595121023,10.655000000000086,2.159999999999968
DVA1A,-2.125,858.881,2,1,yes,no,no,no,no,no,NA,1,NA,425.4166666666667,NA,1.9304761904761905,g,g,mid,F,F,0.8556553595121023,1.1290640876738178,2.159999999999968,5.47300000000007
DVA1A,0.2559999999999718,864.354,1,2,no,no,no,no,no,yes,1,1,425.4166666666667,96,1.9304761904761905,NA,x,g,mid,F,F,1.1290640876738178,1.8823690189430387,5.47300000000007,0.4499999999999318
DVA1A,-0.04899999999997817,865.011,2,1,no,no,yes,no,no,no,1,2,96,379.93333333333334,NA,1.8223076923076922,g,x-g,low,F,F,1.8823690189430387,1.1004220174629264,0.4499999999999318,3.703000000000088
DVA1A,-0.018000000000029104,868.696,1,2,no,no,no,no,no,yes,2,NA,379.93333333333334,NA,1.8223076923076922,NA,g,g,low,F,F,1.1004220174629264,1.760310670273558,3.703000000000088,0.33999999999991815
DVA1A,0.5850000000000364,869.036,2,1,no,no,yes,no,no,no,NA,3,NA,333.26666666666665,NA,2.127,g,g,low,F,F,1.760310670273558,1.2874596815795987,0.33999999999991815,7.567999999999984
DVA1A,0.1710000000000491,877.189,1,2,no,no,no,no,no,yes,3,2,333.26666666666665,337,2.127,2.132,g,g,mid,F,F,1.2874596815795987,1.5233926266071354,7.567999999999984,1.754000000000019
DVA1A,-0.07299999999997908,879.041,2,1,yes,no,no,no,yes,no,2,1,337,348.5652173913044,2.132,1.8038888888888889,g,g,mid,F,F,1.5233926266071354,0.9682265755257689,1.754000000000019,5.758999999999901
DVA1A,0.04100000000005366,884.8,1,2,no,no,no,no,no,yes,1,1,348.5652173913044,2702,1.8038888888888889,1.53,g,g,mid,F,F,0.9682265755257689,1.4050213151513877,5.758999999999901,0.21000000000003638
DVA1A,0.5279999999999063,885.051,2,1,no,no,yes,no,no,no,1,1,2702,553.1428571428571,1.53,1.3814285714285715,g,g,high,F,F,1.4050213151513877,0.9613457379856137,0.21000000000003638,1.3500000000000227
DVA1A,-0.22899999999992815,886.7,1,2,no,no,no,no,no,yes,1,1,553.1428571428571,444,1.3814285714285715,2.47,g,g,low,F,F,0.9613457379856137,1.1305215865051121,1.3500000000000227,0.7099999999999227
DVA1A,0.9270000000000209,887.41,2,1,no,no,yes,no,no,no,1,1,444,304.6363636363636,2.47,1.6511111111111112,g,g,high,F,F,1.1305215865051121,1.1838109434560984,0.7099999999999227,4.649000000000001
